State,County,Year,Population,Violent Crime,Property Crime,Violent Crime Rate,Property Crime Rate
Illinois,Jefferson,2024,36112.0,15.0,117.0,41.54,323.99
Illinois,Jo Daviess,2024,21656.0,6.0,55.0,27.71,253.97
Illinois,Knox,2024,47964.0,37.0,146.0,77.14,304.39
Illinois,La Salle,2024,,34.0,120.0,,
Illinois,Lawrence,2024,13767.0,9.0,8.0,65.37,58.11
Illinois,Livingston,2024,35184.0,22.0,43.0,62.53,122.21
Illinois,Logan,2024,27219.0,16.0,116.0,58.78,426.17
Illinois,Marion,2024,36501.0,34.0,112.0,93.15,306.84
Illinois,Mason,2024,12489.0,4.0,2.0,32.03,16.01
Illinois,Montgomery,2024,27837.0,14.0,74.0,50.29,265.83
Illinois,Morgan,2024,32639.0,2.0,19.0,6.13,58.21
Illinois,Moultrie,2024,14442.0,8.0,10.0,55.39,69.24
Illinois,Ogle,2024,51274.0,11.0,91.0,21.45,177.48
Illinois,Perry,2024,20376.0,5.0,13.0,24.54,63.8
Illinois,Pike,2024,14286.0,6.0,15.0,42.0,105.0
Illinois,Pulaski,2024,4883.0,4.0,16.0,81.92,327.67
Illinois,Putnam,2024,5617.0,0.0,8.0,0.0,142.42
Illinois,Randolph,2024,29870.0,0.0,3.0,0.0,10.04
Illinois,Richland,2024,15368.0,8.0,66.0,52.06,429.46
Illinois,Saline,2024,22830.0,19.0,62.0,83.22,271.57
Illinois,Scott,2024,4889.0,1.0,7.0,20.45,143.18
Illinois,Shelby,2024,20554.0,11.0,40.0,53.52,194.61
Illinois,Stephenson,2024,43422.0,22.0,81.0,50.67,186.54
Illinois,Vermilion,2024,71456.0,80.0,400.0,111.96,559.79
Illinois,Warren,2024,16116.0,11.0,57.0,68.26,353.69
Illinois,Wayne,2024,15883.0,10.0,70.0,62.96,440.72
Illinois,White,2024,13449.0,3.0,60.0,22.31,446.13
Illinois,Whiteside,2024,54423.0,11.0,115.0,20.21,211.31
Indiana,Allen,2024,399094.0,104.0,634.0,26.06,158.86
Indiana,Bartholomew,2024,84942.0,0.0,23.0,0.0,27.08
Indiana,Brown,2024,15621.0,18.0,81.0,115.23,518.53
Indiana,Clark,2024,127763.0,31.0,179.0,24.26,140.1
Indiana,Clay,2024,26352.0,14.0,40.0,53.13,151.79
Indiana,Delaware,2024,112752.0,22.0,184.0,19.51,163.19
Indiana,Elkhart,2024,208196.0,127.0,805.0,61.0,386.65
Indiana,Floyd,2024,81799.0,27.0,100.0,33.01,122.25
Indiana,Franklin,2024,23136.0,3.0,66.0,12.97,285.27
Indiana,Hamilton,2024,379685.0,27.0,99.0,7.11,26.07
Indiana,Hancock,2024,88877.0,46.0,118.0,51.76,132.77
Indiana,Harrison,2024,40186.0,85.0,149.0,211.52,370.78
Indiana,Hendricks,2024,190764.0,33.0,410.0,17.3,214.93
Indiana,Howard,2024,84018.0,41.0,100.0,48.8,119.02
Indiana,Johnson,2024,171023.0,17.0,208.0,9.94,121.62
Indiana,Lake,2024,502497.0,47.0,175.0,9.35,34.83
Indiana,Madison,2024,133572.0,30.0,151.0,22.46,113.05
Indiana,Monroe,2024,142832.0,21.0,377.0,14.7,263.95
Indiana,Porter,2024,175420.0,29.0,82.0,16.53,46.74
Indiana,Posey,2024,25058.0,27.0,52.0,107.75,207.52
Indiana,Shelby,2024,45613.0,78.0,95.0,171.0,208.27
Indiana,St. Joseph,2024,272936.0,109.0,645.0,39.94,236.32
Indiana,Tippecanoe,2024,189910.0,100.0,261.0,52.66,137.43
Indiana,Vanderburgh,2024,181140.0,204.0,451.0,112.62,248.98
Indiana,Vigo,2024,106198.0,90.0,524.0,84.75,493.42
Indiana,Warrick,2024,66321.0,200.0,341.0,301.56,514.17
Indiana,Washington,2024,28358.0,17.0,59.0,59.95,208.05
Indiana,Wells,2024,28840.0,8.0,8.0,27.74,27.74
Indiana,Adams,2024,36542.0,5.0,25.0,13.68,68.41
Indiana,Clinton,2024,33307.0,8.0,36.0,24.02,108.09
Indiana,Decatur,2024,26514.0,16.0,24.0,60.35,90.52
Indiana,DeKalb,2024,44338.0,20.0,45.0,45.11,101.49
Indiana,Gibson,2024,32998.0,32.0,113.0,96.98,342.44
Indiana,Grant,2024,66236.0,8.0,92.0,12.08,138.9
Indiana,Henry,2024,49021.0,2.0,84.0,4.08,171.36
Indiana,Jackson,2024,47436.0,4.0,17.0,8.43,35.84
Indiana,Jay,2024,20259.0,0.0,13.0,0.0,64.17
Indiana,Jennings,2024,27724.0,16.0,59.0,57.71,212.81
Indiana,Knox,2024,35757.0,37.0,69.0,103.48,192.97
Indiana,Kosciusko,2024,80769.0,79.0,237.0,97.81,293.43
Indiana,Lawrence,2024,45230.0,45.0,40.0,99.49,88.44
Indiana,Montgomery,2024,38910.0,14.0,121.0,35.98,310.97
Indiana,Noble,2024,47946.0,15.0,102.0,31.29,212.74
Indiana,Perry,2024,19388.0,15.0,29.0,77.37,149.58
Indiana,Steuben,2024,34788.0,8.0,155.0,23.0,445.56
Iowa,Benton,2024,25845.0,24.0,69.0,92.86,266.98
Iowa,Black Hawk,2024,131473.0,7.0,97.0,5.32,73.78
Iowa,Boone,2024,26727.0,11.0,16.0,41.16,59.86
Iowa,Bremer,2024,25363.0,8.0,18.0,31.54,70.97
Iowa,Dallas,2024,114812.0,42.0,47.0,36.58,40.94
Iowa,Dubuque,2024,99033.0,42.0,98.0,42.41,98.96
Iowa,Grundy,2024,12372.0,13.0,38.0,105.08,307.15
Iowa,Guthrie,2024,10687.0,5.0,20.0,46.79,187.14
Iowa,Jasper,2024,38122.0,6.0,67.0,15.74,175.75
Iowa,Johnson,2024,158863.0,52.0,121.0,32.73,76.17
Iowa,Jones,2024,21171.0,5.0,25.0,23.62,118.09
Iowa,Linn,2024,230389.0,31.0,118.0,13.46,51.22
Iowa,Madison,2024,17149.0,21.0,22.0,122.46,128.29
Iowa,Mills,2024,14748.0,7.0,50.0,47.46,339.03
Iowa,Polk,2024,513511.0,63.0,593.0,12.27,115.48
Iowa,Pottawattamie,2024,93270.0,38.0,128.0,40.74,137.24
Iowa,Scott,2024,174840.0,30.0,154.0,17.16,88.08
Iowa,Story,2024,101418.0,11.0,65.0,10.85,64.09
Iowa,Warren,2024,56496.0,31.0,68.0,54.87,120.36
Iowa,Washington,2024,22602.0,32.0,60.0,141.58,265.46
Iowa,Woodbury,2024,106742.0,30.0,63.0,28.11,59.02
Iowa,Adair,2024,7465.0,0.0,12.0,0.0,160.75
Iowa,Adams,2024,3600.0,1.0,2.0,27.78,55.56
Iowa,Allamakee,2024,14206.0,7.0,15.0,49.27,105.59
Iowa,Appanoose,2024,12102.0,2.0,52.0,16.53,429.68
Iowa,Buchanan,2024,20711.0,22.0,45.0,106.22,217.28
Iowa,Buena Vista,2024,20655.0,9.0,26.0,43.57,125.88
Iowa,Butler,2024,14093.0,2.0,12.0,14.19,85.15
Iowa,Adams,2024,3600.0,3.0,4.0,83.33,111.11
Iowa,Cass,2024,13005.0,5.0,47.0,38.45,361.4
Iowa,Cedar,2024,18288.0,11.0,35.0,60.15,191.38
Iowa,Cerro Gordo,2024,42347.0,5.0,30.0,11.81,70.84
Iowa,Cherokee,2024,11522.0,1.0,4.0,8.68,34.72
Iowa,Chickasaw,2024,11724.0,6.0,19.0,51.18,162.06
Iowa,Clarke,2024,9591.0,4.0,19.0,41.71,198.1
Iowa,Clay,2024,16521.0,2.0,11.0,12.11,66.58
Iowa,Clayton,2024,16983.0,7.0,14.0,41.22,82.44
Iowa,Clinton,2024,45999.0,17.0,78.0,36.96,169.57
Iowa,Crawford,2024,16289.0,2.0,12.0,12.28,73.67
Iowa,Davis,2024,9176.0,1.0,3.0,10.9,32.69
Iowa,Delaware,2024,17602.0,17.0,8.0,96.58,45.45
Iowa,Des Moines,2024,38150.0,24.0,76.0,62.91,199.21
Iowa,Emmet,2024,9131.0,0.0,2.0,0.0,21.9
Iowa,Fayette,2024,19110.0,10.0,8.0,52.33,41.86
Iowa,Floyd,2024,15081.0,11.0,12.0,72.94,79.57
Iowa,Franklin,2024,9977.0,8.0,7.0,80.18,70.16
Iowa,Fremont,2024,6493.0,19.0,35.0,292.62,539.04
Iowa,Greene,2024,8654.0,8.0,31.0,92.44,358.22
Iowa,Hamilton,2024,14998.0,4.0,29.0,26.67,193.36
Iowa,Hancock,2024,10620.0,5.0,29.0,47.08,273.07
Iowa,Hardin,2024,16460.0,10.0,62.0,60.75,376.67
Iowa,Henry,2024,19368.0,13.0,19.0,67.12,98.1
Iowa,Humboldt,2024,9505.0,8.0,44.0,84.17,462.91
Iowa,Ida,2024,6767.0,6.0,22.0,88.67,325.11
Iowa,Iowa,2024,16474.0,6.0,39.0,36.42,236.74
Iowa,Jackson,2024,19351.0,15.0,34.0,77.52,175.7
Iowa,Jefferson,2024,15405.0,4.0,12.0,25.97,77.9
Iowa,Keokuk,2024,9804.0,12.0,36.0,122.4,367.2
Iowa,Kossuth,2024,14468.0,12.0,10.0,82.94,69.12
Iowa,Lee,2024,32480.0,19.0,62.0,58.5,190.89
Iowa,Louisa,2024,10564.0,18.0,36.0,170.39,340.78
Iowa,Lucas,2024,8826.0,8.0,70.0,90.64,793.11
Iowa,Lyon,2024,12404.0,1.0,18.0,8.06,145.11
Iowa,Mahaska,2024,21912.0,3.0,18.0,13.69,82.15
Iowa,Marion,2024,33955.0,20.0,42.0,58.9,123.69
Iowa,Mitchell,2024,10591.0,3.0,10.0,28.33,94.42
Iowa,Monona,2024,8492.0,12.0,34.0,141.31,400.38
Iowa,Muscatine,2024,42161.0,20.0,39.0,47.44,92.5
Iowa,O'Brien,2024,14188.0,12.0,37.0,84.58,260.78
Iowa,Osceola,2024,6008.0,5.0,7.0,83.22,116.51
Iowa,Page,2024,15013.0,5.0,16.0,33.3,106.57
Iowa,Palo Alto,2024,8892.0,6.0,31.0,67.48,348.63
Iowa,Plymouth,2024,25684.0,6.0,28.0,23.36,109.02
Iowa,Pocahontas,2024,6922.0,3.0,8.0,43.34,115.57
Iowa,Poweshiek,2024,18423.0,19.0,45.0,103.13,244.26
Iowa,Sac,2024,9614.0,7.0,9.0,72.81,93.61
Iowa,Shelby,2024,11778.0,2.0,16.0,16.98,135.85
Iowa,Sioux,2024,36777.0,15.0,35.0,40.79,95.17
Iowa,Tama,2024,16804.0,7.0,30.0,41.66,178.53
Iowa,Taylor,2024,5843.0,3.0,16.0,51.34,273.83
Iowa,Union,2024,11924.0,9.0,7.0,75.48,58.71
Iowa,Van Buren,2024,7187.0,9.0,17.0,125.23,236.54
Iowa,Wapello,2024,35429.0,17.0,101.0,47.98,285.08
Iowa,Wayne,2024,6634.0,7.0,20.0,105.52,301.48
Iowa,Webster,2024,36799.0,29.0,66.0,78.81,179.35
Iowa,Winneshiek,2024,19673.0,23.0,6.0,116.91,30.5
Iowa,Worth,2024,7300.0,3.0,6.0,41.1,82.19
Iowa,Wright,2024,12848.0,3.0,12.0,23.35,93.4
Kansas,Butler,2024,69126.0,38.0,133.0,54.97,192.4
Kansas,Cherokee,2024,19167.0,25.0,100.0,130.43,521.73
Kansas,Douglas,2024,120939.0,27.0,67.0,22.33,55.4
Kansas,Geary,2024,35465.0,13.0,26.0,36.66,73.31
Kansas,Harvey,2024,33620.0,13.0,27.0,38.67,80.31
Kansas,Jackson,2024,13424.0,20.0,54.0,148.99,402.26
Kansas,Jefferson,2024,18307.0,21.0,154.0,114.71,841.21
Kansas,Johnson,2024,630832.0,65.0,191.0,10.3,30.28
Kansas,Leavenworth,2024,84344.0,34.0,37.0,40.31,43.87
Kansas,Linn,2024,9864.0,10.0,52.0,101.38,527.17
Kansas,Miami,2024,35801.0,22.0,95.0,61.45,265.36
Kansas,Osage,2024,15746.0,18.0,49.0,114.31,311.19
Kansas,Pottawatomie,2024,26858.0,42.0,84.0,156.38,312.76
Kansas,Riley County Police Department,2024,72072.0,198.0,1007.0,274.73,1397.21
Kansas,Sedgwick,2024,534386.0,260.0,548.0,48.65,102.55
Kansas,Shawnee,2024,178222.0,104.0,476.0,58.35,267.08
Kansas,Sumner,2024,22372.0,18.0,66.0,80.46,295.01
Kansas,Wabaunsee,2024,7079.0,24.0,44.0,339.03,621.56
Kansas,Wyandotte,2024,169870.0,25.0,44.0,14.72,25.9
Kansas,Allen,2024,12361.0,6.0,35.0,48.54,283.15
Kansas,Anderson,2024,7933.0,7.0,15.0,88.24,189.08
Kansas,Atchison,2024,16169.0,4.0,34.0,24.74,210.28
Kansas,Barber,2024,4085.0,2.0,15.0,48.96,367.2
Kansas,Barton,2024,24913.0,24.0,41.0,96.34,164.57
Kansas,Bourbon,2024,14440.0,31.0,55.0,214.68,380.89
Kansas,Brown,2024,9133.0,7.0,6.0,76.65,65.7
Kansas,Chase,2024,2593.0,4.0,26.0,154.26,1002.7
Kansas,Cheyenne,2024,2618.0,5.0,15.0,190.99,572.96
Kansas,Clark,2024,1890.0,8.0,9.0,423.28,476.19
Kansas,Clay,2024,8014.0,10.0,7.0,124.78,87.35
Kansas,Coffey,2024,8329.0,15.0,28.0,180.09,336.17
Kansas,Cowley,2024,34251.0,9.0,39.0,26.28,113.87
Kansas,Crawford,2024,38960.0,28.0,85.0,71.87,218.17
Kansas,Dickinson,2024,18638.0,6.0,32.0,32.19,171.69
Kansas,Edwards,2024,2721.0,4.0,15.0,147.0,551.27
Kansas,Ellis,2024,29026.0,16.0,46.0,55.12,158.48
Kansas,Ellsworth,2024,6302.0,3.0,33.0,47.6,523.64
Kansas,Finney,2024,37794.0,57.0,94.0,150.82,248.72
Kansas,Ford,2024,34287.0,12.0,25.0,35.0,72.91
Kansas,Franklin,2024,26245.0,24.0,87.0,91.45,331.49
Kansas,Gove,2024,2669.0,0.0,10.0,0.0,374.67
Kansas,Gray,2024,5690.0,2.0,28.0,35.15,492.09
Kansas,Greeley,2024,1191.0,0.0,4.0,0.0,335.85
Kansas,Greenwood,2024,5846.0,21.0,56.0,359.22,957.92
Kansas,Hamilton,2024,2509.0,8.0,15.0,318.85,597.85
Kansas,Harper,2024,5407.0,1.0,6.0,18.49,110.97
Kansas,Haskell,2024,3558.0,3.0,13.0,84.32,365.37
Kansas,Kearny,2024,3869.0,6.0,33.0,155.08,852.93
Kansas,Kiowa,2024,2416.0,3.0,8.0,124.17,331.13
Kansas,Labette,2024,19694.0,6.0,28.0,30.47,142.18
Kansas,Marion,2024,11679.0,7.0,66.0,59.94,565.12
Kansas,Marshall,2024,9910.0,10.0,19.0,100.91,191.73
Kansas,Montgomery,2024,30406.0,15.0,256.0,49.33,841.94
Kansas,Morris,2024,5307.0,6.0,7.0,113.06,131.9
Kansas,Nemaha,2024,10086.0,5.0,12.0,49.57,118.98
Kansas,Neosho,2024,15631.0,4.0,54.0,25.59,345.47
Kansas,Norton,2024,5305.0,3.0,11.0,56.55,207.35
Kansas,Pawnee,2024,6051.0,3.0,44.0,49.58,727.15
Kansas,Reno,2024,61370.0,30.0,114.0,48.88,185.76
Kansas,Rice,2024,9277.0,8.0,11.0,86.23,118.57
Kansas,Rooks,2024,4717.0,5.0,28.0,106.0,593.6
Kansas,Rush,2024,2831.0,6.0,19.0,211.94,671.14
Kansas,Russell,2024,6654.0,10.0,25.0,150.29,375.71
Kansas,Saline,2024,53314.0,22.0,62.0,41.26,116.29
Kansas,Scott,2024,4908.0,0.0,1.0,0.0,20.37
Kansas,Sheridan,2024,2433.0,1.0,3.0,41.1,123.3
Kansas,Thomas,2024,7752.0,10.0,12.0,129.0,154.8
Kansas,Washington,2024,5561.0,8.0,12.0,143.86,215.79
Kansas,Wilson,2024,8301.0,16.0,23.0,192.75,277.08
Kansas,Woodson,2024,3116.0,8.0,16.0,256.74,513.48
Kentucky,Allen,2024,22095.0,7.0,47.0,31.68,212.72
Kentucky,Ballard,2024,7608.0,4.0,56.0,52.58,736.07
Kentucky,Boone,2024,143490.0,67.0,531.0,46.69,370.06
Kentucky,Bourbon,2024,20337.0,5.0,28.0,24.59,137.68
Kentucky,Boyd,2024,47948.0,15.0,135.0,31.28,281.56
Kentucky,Bracken,2024,8462.0,0.0,25.0,0.0,295.44
Kentucky,Bullitt,2024,85765.0,20.0,211.0,23.32,246.02
Kentucky,Butler,2024,12480.0,5.0,20.0,40.06,160.26
Kentucky,Campbell,2024,94054.0,0.0,0.0,0.0,0.0
Kentucky,Campbell County Police Department,2024,94054.0,8.0,76.0,8.51,80.8
Kentucky,Carlisle,2024,4764.0,3.0,6.0,62.97,125.94
Kentucky,Carter,2024,26195.0,3.0,33.0,11.45,125.98
Kentucky,Christian,2024,71436.0,13.0,129.0,18.2,180.58
Kentucky,Clark,2024,37684.0,11.0,74.0,29.19,196.37
Kentucky,Daviess,2024,104275.0,22.0,276.0,21.1,264.68
Kentucky,Edmonson,2024,12662.0,8.0,41.0,63.18,323.8
Kentucky,Fayette,2024,327071.0,0.0,1.0,0.0,0.31
Kentucky,Gallatin,2024,8764.0,6.0,29.0,68.46,330.9
Kentucky,Grant,2024,25732.0,16.0,76.0,62.18,295.35
Kentucky,Greenup,2024,35250.0,5.0,18.0,14.18,51.06
Kentucky,Hardin,2024,112644.0,28.0,139.0,24.86,123.4
Kentucky,Henry,2024,16202.0,2.0,10.0,12.34,61.72
Kentucky,Jefferson,2024,794166.0,2.0,0.0,0.25,0.0
Kentucky,Jessamine,2024,56316.0,10.0,107.0,17.76,190.0
Kentucky,Kenton,2024,174441.0,1.0,0.0,0.57,0.0
Kentucky,Kenton County Police Department,2024,174441.0,22.0,48.0,12.61,27.52
Kentucky,Larue,2024,15156.0,2.0,21.0,13.2,138.56
Kentucky,Lawrence,2024,15825.0,4.0,35.0,25.28,221.17
Kentucky,Livingston,2024,8847.0,9.0,48.0,101.73,542.56
Kentucky,McCracken,2024,67732.0,41.0,328.0,60.53,484.26
Kentucky,McLean,2024,9081.0,0.0,25.0,0.0,275.3
Kentucky,Meade,2024,30497.0,10.0,63.0,32.79,206.58
Kentucky,Nelson,2024,48609.0,26.0,131.0,53.49,269.5
Kentucky,Oldham,2024,70600.0,0.0,2.0,0.0,2.83
Kentucky,Oldham County Police Department,2024,70600.0,22.0,385.0,31.16,545.33
Kentucky,Pendleton,2024,14801.0,2.0,38.0,13.51,256.74
Kentucky,Scott,2024,61724.0,17.0,67.0,27.54,108.55
Kentucky,Shelby,2024,50482.0,18.0,159.0,35.66,314.96
Kentucky,Spencer,2024,20707.0,5.0,66.0,24.15,318.73
Kentucky,Trigg,2024,14513.0,4.0,60.0,27.56,413.42
Kentucky,Warren,2024,146566.0,45.0,432.0,30.7,294.75
Kentucky,Woodford,2024,27684.0,1.0,5.0,3.61,18.06
Kentucky,Adair,2024,19235.0,2.0,5.0,10.4,25.99
Kentucky,Anderson,2024,24958.0,3.0,28.0,12.02,112.19
Kentucky,Barren,2024,45412.0,12.0,103.0,26.42,226.81
Kentucky,Bath,2024,12970.0,1.0,13.0,7.71,100.23
Kentucky,Bell,2024,23005.0,8.0,27.0,34.78,117.37
Kentucky,Boyle,2024,31297.0,0.0,21.0,0.0,67.1
Kentucky,Breathitt,2024,12751.0,1.0,10.0,7.84,78.43
Kentucky,Breckinridge,2024,21264.0,4.0,35.0,18.81,164.6
Kentucky,Caldwell,2024,12588.0,3.0,31.0,23.83,246.27
Kentucky,Calloway,2024,38902.0,9.0,98.0,23.14,251.92
Kentucky,Carroll,2024,11111.0,9.0,36.0,81.0,324.0
Kentucky,Casey,2024,16053.0,9.0,12.0,56.06,74.75
Kentucky,Clay,2024,19555.0,9.0,71.0,46.02,363.08
Kentucky,Clinton,2024,9172.0,4.0,13.0,43.61,141.74
Kentucky,Crittenden,2024,8975.0,4.0,12.0,44.57,133.7
Kentucky,Cumberland,2024,6037.0,2.0,7.0,33.13,115.95
Kentucky,Elliott,2024,7270.0,0.0,4.0,0.0,55.02
Kentucky,Estill,2024,13945.0,2.0,11.0,14.34,78.88
Kentucky,Fleming,2024,15648.0,2.0,16.0,12.78,102.25
Kentucky,Floyd,2024,34630.0,12.0,60.0,34.65,173.26
Kentucky,Franklin,2024,52397.0,17.0,98.0,32.44,187.03
Kentucky,Fulton,2024,6260.0,3.0,7.0,47.92,111.82
Kentucky,Garrard,2024,17948.0,6.0,31.0,33.43,172.72
Kentucky,Graves,2024,36798.0,24.0,104.0,65.22,282.62
Kentucky,Grayson,2024,27179.0,9.0,61.0,33.11,224.44
Kentucky,Green,2024,11548.0,2.0,4.0,17.32,34.64
Kentucky,Hancock,2024,9018.0,5.0,14.0,55.44,155.25
Kentucky,Harlan,2024,25046.0,4.0,23.0,15.97,91.83
Kentucky,Harrison,2024,19467.0,3.0,28.0,15.41,143.83
Kentucky,Hart,2024,19910.0,2.0,43.0,10.05,215.97
Kentucky,Henderson,2024,44348.0,20.0,82.0,45.1,184.9
Kentucky,Hickman,2024,4390.0,3.0,13.0,68.34,296.13
Kentucky,Hopkins,2024,45021.0,20.0,130.0,44.42,288.75
Kentucky,Jackson,2024,13294.0,1.0,25.0,7.52,188.05
Kentucky,Johnson,2024,22133.0,3.0,23.0,13.55,103.92
Kentucky,Knott,2024,13463.0,0.0,3.0,0.0,22.28
Kentucky,Knott County Police Department,2024,13463.0,0.0,0.0,0.0,0.0
Kentucky,Knox,2024,29652.0,8.0,30.0,26.98,101.17
Kentucky,Laurel,2024,63244.0,45.0,281.0,71.15,444.31
Kentucky,Lee,2024,7293.0,1.0,6.0,13.71,82.27
Kentucky,Leslie,2024,9749.0,4.0,5.0,41.03,51.29
Kentucky,Letcher,2024,20207.0,1.0,9.0,4.95,44.54
Kentucky,Lewis,2024,12912.0,4.0,27.0,30.98,209.11
Kentucky,Lincoln,2024,25053.0,23.0,59.0,91.81,235.5
Kentucky,Logan,2024,28449.0,8.0,43.0,28.12,151.15
Kentucky,Lyon,2024,9077.0,8.0,38.0,88.13,418.64
Kentucky,Madison,2024,99600.0,28.0,132.0,28.11,132.53
Kentucky,Magoffin,2024,11171.0,1.0,9.0,8.95,80.57
Kentucky,Marion,2024,19998.0,5.0,13.0,25.0,65.01
Kentucky,Marshall,2024,31655.0,22.0,116.0,69.5,366.45
Kentucky,Martin,2024,10683.0,1.0,0.0,9.36,0.0
Kentucky,Mason,2024,16914.0,8.0,27.0,47.3,159.63
Kentucky,McCreary,2024,16923.0,3.0,13.0,17.73,76.82
Kentucky,Menifee,2024,6329.0,0.0,12.0,0.0,189.6
Kentucky,Mercer,2024,23499.0,1.0,20.0,4.26,85.11
Kentucky,Metcalfe,2024,10537.0,1.0,22.0,9.49,208.79
Kentucky,Monroe,2024,11156.0,1.0,13.0,8.96,116.53
Kentucky,Montgomery,2024,28813.0,13.0,94.0,45.12,326.24
Kentucky,Morgan,2024,14233.0,3.0,13.0,21.08,91.34
Kentucky,Muhlenberg,2024,30572.0,16.0,63.0,52.34,206.07
Kentucky,Nicholas,2024,7752.0,0.0,6.0,0.0,77.4
Kentucky,Ohio,2024,23900.0,17.0,72.0,71.13,301.26
Kentucky,Owen,2024,11465.0,2.0,11.0,17.44,95.94
Kentucky,Owsley,2024,3930.0,0.0,0.0,0.0,0.0
Kentucky,Perry,2024,26805.0,23.0,28.0,85.8,104.46
Kentucky,Pike,2024,55358.0,1.0,23.0,1.81,41.55
Kentucky,Powell,2024,12861.0,1.0,6.0,7.78,46.65
Kentucky,Pulaski,2024,66959.0,50.0,147.0,74.67,219.54
Kentucky,Pulaski County Police Department,2024,66959.0,0.0,0.0,0.0,0.0
Kentucky,Robertson,2024,2352.0,0.0,0.0,0.0,0.0
Kentucky,Rockcastle,2024,16212.0,8.0,34.0,49.35,209.72
Kentucky,Rowan,2024,24526.0,7.0,39.0,28.54,159.01
Kentucky,Russell,2024,18549.0,2.0,19.0,10.78,102.43
Kentucky,Simpson,2024,20418.0,7.0,20.0,34.28,97.95
Kentucky,Taylor,2024,26811.0,5.0,73.0,18.65,272.28
Kentucky,Todd,2024,12787.0,3.0,28.0,23.46,218.97
Kentucky,Trimble,2024,8639.0,0.0,8.0,0.0,92.6
Kentucky,Union,2024,13127.0,1.0,22.0,7.62,167.59
Kentucky,Washington,2024,12310.0,2.0,32.0,16.25,259.95
Kentucky,Wayne,2024,19563.0,5.0,11.0,25.56,56.23
Kentucky,Webster,2024,12872.0,6.0,22.0,46.61,170.91
Kentucky,Whitley,2024,37205.0,18.0,103.0,48.38,276.84
Kentucky,Whitley County Police Department,2024,37205.0,0.0,0.0,0.0,0.0
Kentucky,Wolfe,2024,6263.0,0.0,16.0,0.0,255.47
Louisiana,Acadia,2024,57103.0,142.0,453.0,248.67,793.3
Louisiana,Ascension,2024,134027.0,299.0,1520.0,223.09,1134.1
Louisiana,Bossier,2024,131168.0,159.0,381.0,121.22,290.47
Louisiana,Caddo,2024,225317.0,44.0,529.0,19.53,234.78
Louisiana,Calcasieu,2024,207027.0,627.0,2627.0,302.86,1268.92
Louisiana,Cameron,2024,4773.0,18.0,78.0,377.12,1634.19
Louisiana,De Soto,2024,27279.0,71.0,152.0,260.27,557.21
Louisiana,East Baton Rouge,2024,454172.0,433.0,5063.0,95.34,1114.78
Louisiana,Grant,2024,22119.0,32.0,159.0,144.67,718.84
Louisiana,Iberville,2024,29691.0,62.0,209.0,208.82,703.92
Louisiana,Jefferson,2024,432404.0,1007.0,7139.0,232.88,1651.0
Louisiana,Jefferson Davis,2024,31527.0,23.0,104.0,72.95,329.88
Louisiana,Lafayette,2024,254674.0,219.0,810.0,85.99,318.05
Louisiana,Lafourche,2024,95492.0,210.0,1400.0,219.91,1466.09
Louisiana,Livingston,2024,153145.0,484.0,1858.0,316.04,1213.23
Louisiana,Morehouse,2024,23922.0,68.0,194.0,284.26,810.97
Louisiana,Ouachita,2024,158746.0,478.0,2157.0,301.11,1358.77
Louisiana,Plaquemines,2024,22385.0,80.0,113.0,357.38,504.8
Louisiana,Rapides,2024,125924.0,384.0,1243.0,304.95,987.1
Louisiana,St. Bernard,2024,45383.0,218.0,849.0,480.36,1870.74
Louisiana,St. Charles,2024,50658.0,123.0,528.0,242.8,1042.28
Louisiana,St. Helena,2024,10800.0,63.0,149.0,583.33,1379.63
Louisiana,St. James,2024,19112.0,55.0,191.0,287.78,999.37
Louisiana,St. John the Baptist,2024,39965.0,113.0,533.0,282.75,1333.67
Louisiana,St. Martin,2024,51301.0,152.0,510.0,296.29,994.13
Louisiana,St. Tammany,2024,277665.0,252.0,1188.0,90.76,427.85
Louisiana,Tangipahoa,2024,139983.0,655.0,1402.0,467.91,1001.55
Louisiana,Terrebonne,2024,104115.0,227.0,1726.0,218.03,1657.78
Louisiana,Vermilion,2024,57605.0,34.0,165.0,59.02,286.43
Louisiana,West Baton Rouge,2024,28543.0,71.0,535.0,248.75,1874.36
Louisiana,West Feliciana,2024,15197.0,39.0,19.0,256.63,125.02
Louisiana,Beauregard,2024,36638.0,24.0,89.0,65.51,242.92
Louisiana,Bienville,2024,12369.0,27.0,79.0,218.29,638.69
Louisiana,Caldwell,2024,9432.0,39.0,80.0,413.49,848.18
Louisiana,Catahoula,2024,8366.0,24.0,81.0,286.88,968.2
Louisiana,Claiborne,2024,13539.0,31.0,27.0,228.97,199.42
Louisiana,Concordia,2024,18098.0,61.0,129.0,337.05,712.79
Louisiana,East Carroll,2024,6905.0,47.0,40.0,680.67,579.29
Louisiana,Evangeline,2024,32014.0,38.0,88.0,118.7,274.88
Louisiana,Franklin,2024,19143.0,60.0,114.0,313.43,595.52
Louisiana,Iberia,2024,67573.0,191.0,334.0,282.66,494.28
Louisiana,Jackson,2024,15753.0,24.0,22.0,152.35,139.66
Louisiana,La Salle,2024,,4.0,30.0,,
Louisiana,Lincoln,2024,48232.0,38.0,158.0,78.79,327.58
Louisiana,Madison,2024,9076.0,33.0,30.0,363.6,330.54
Louisiana,Natchitoches,2024,36185.0,72.0,371.0,198.98,1025.29
