OBJECTID,HUC_12,CRP_acres
1483,010802040103,0
1484,010802040104,0
1485,010802040105,0
1486,010802040106,0
1487,010802040201,0
1488,010802040202,0
1489,010802040203,0
1490,010802040204,0
1491,010802040205,0
1492,010802040206,0
1493,010802040207,0
1494,010802040301,0
1495,010802040302,0
1496,010802040303,0
1497,010802040304,0
1498,010802040305,0
1499,010802040306,0
1500,010802040307,0
1501,010802040401,0
1502,010802040402,0
1503,010802050101,0
1504,010802050102,0
1505,010802050103,0
1506,010802050104,0
1507,010802050105,0
1508,010802050201,0
1509,010802050202,0
1510,010802050203,0
1511,010802050301,0
1512,010802050302,0
1513,010802050303,0
1514,010802050401,0
1515,010802050402,0
1516,010802050501,0
1517,010802050502,0
1518,010802050503,0
1519,010802050504,0
1520,010802050505,0
1521,010802050506,0
1522,010802050601,0
1523,010802050602,0
1524,010802050603,0
1525,010802050701,0
1526,010802050702,0
1527,010802050801,0
1528,010802050802,0
1529,010802050803,0
1530,010802050804,0
1531,010802050805,0
1532,010802050901,0
1533,010802050902,0
1534,010802050903,0
1535,010802050904,0
1536,010802050905,0
1537,010802060101,0
1538,010802060102,0
1539,010802060103,0
1540,010802060104,0
1541,010802060105,0
1542,010802060201,0
1543,010802060202,0
1544,010802060301,0
1545,010802060302,0
1546,010802060303,0
1547,010802060304,0
1548,010802060305,0
1549,010802070101,0
1550,010802070102,0
1551,010802070103,0
1552,010802070201,0
1553,010802070202,0
1554,010802070203,0
1555,010802070204,0
1556,010802070301,0
1557,010802070302,0
1558,010802070401,0
1559,010802070402,0
1560,010802070403,0
1561,010802070404,0
1562,010802070405,0
1563,010802070501,0
1564,010802070502,0
1565,010802070601,0
1566,010802070602,0
1567,010900010101,0
1568,010900010102,0
1569,010900010201,0
1570,010900010202,0
1571,010900010203,0
1572,010900010204,0
1573,010900010205,0
1574,010900010301,0
1575,010900010302,0
1576,010900010401,0
1577,010900010402,0
1578,010900010501,0
1579,010900010502,0
1580,010900010601,0
1581,010900010602,0
1582,010900010603,0
1583,010900010604,0
1584,010900010701,0
1585,010900010702,0
1586,010900010703,0
1587,010900010704,0
1588,010900010801,0
1589,010900010802,0
1590,010900010803,0
1591,010900010901,0
1592,010900010902,0
1593,010900020101,0
1594,010900020102,0
1595,010900020103,0
1596,010900020104,0
1597,010900020105,0
1598,010900020106,0
1599,010900020107,0
1600,010900020201,0
1601,010900020202,0
1602,010900020203,0
1603,010900020204,0
1604,010900020205,0
1605,010900020206,0
1606,010900020301,0
1607,010900020302,0
1608,010900020303,0
1609,010900020304,0
1610,010900020305,0
1611,010900020306,0
1612,010900020401,0
1613,010900020402,0
1614,010900020501,0
1615,010900020502,0
1616,010900020503,0
1617,010900020601,0
1618,010900020602,0
1619,010900020603,0
1620,010900020604,0
1621,010900020701,0
1622,010900030101,0
1623,010900030102,0
1624,010900030103,0
1625,010900030104,0
1626,010900030105,0
1627,010900030201,0
1628,010900030202,0
1629,010900030203,0
1630,010900030204,0
1631,010900030205,0
1632,010900030206,0
1633,010900030207,0
1634,010900030208,0
1635,010900040101,0
1636,010900040102,0
1637,010900040103,0
1638,010900040201,0
1639,010900040202,0
1640,010900040203,0
1641,010900040204,0
1642,010900040301,0
1643,010900040302,0
1644,010900040401,0
1645,010900040501,0
1646,010900040502,0
1647,010900040601,0
1648,010900040602,0
1649,010900040603,0
1650,010900040604,0
1651,010900040605,0
1652,010900040606,0
1653,010900040607,0
1654,010900040608,0
1655,010900040609,0
1656,010900040701,0
1657,010900040702,0
1658,010900040801,0
1659,010900040802,0
1660,010900040803,0
1661,010900040804,0
1662,010900040901,0
1663,010900040902,0
1664,010900040903,0
1665,010900040904,0
1666,010900040905,0
1667,010900040906,0
1668,010900040907,0
1669,010900040908,0
1670,010900040909,0
1671,010900040910,0
1672,010900040911,0
1673,010900040912,0
1674,010900050101,0
1675,010900050102,0
1676,010900050201,0
1677,010900050202,0
1678,010900050203,0
1679,010900050204,0
1680,010900050205,0
1681,010900050301,0
1682,010900050302,0
1683,010900050303,0
1684,010900050401,0
1685,010900050402,0
1686,010900050403,0
1687,010900050404,0
1688,011000010101,0
1689,011000010102,0
1690,011000010103,0
1691,011000010104,0
1692,011000010105,0
1693,011000010201,0
1694,011000010202,0
1695,011000010203,0
1696,011000010204,0
1697,011000010301,0
1698,011000010302,0
1699,011000010401,0
1700,011000010402,0
1701,011000010403,0
1702,011000010501,0
1703,011000010502,0
1704,011000010503,0
1705,011000010601,0
1706,011000010602,0
1707,011000010701,0
1708,011000010702,0
1709,011000010703,0
1710,011000010704,0
1711,011000020101,0
1712,011000020102,0
1713,011000020103,0
1714,011000020104,0
1715,011000020105,0
1716,011000020106,0
1717,011000020107,0
1718,011000020108,0
1719,011000020201,0
1720,011000020202,0
1721,011000020203,0
1722,011000020204,0
1723,011000020205,0
1724,011000020301,0
1725,011000020302,0
1726,011000020303,0
1727,011000030101,0
1728,011000030102,0
1729,011000030103,0
1730,011000030201,0
1731,011000030202,0
1732,011000030203,0
1733,011000030301,0
1734,011000030302,0
1735,011000030303,0
1736,011000030304,0
1737,011000030305,0
1738,011000030306,0
1739,011000040101,0
1740,011000040102,0
1741,011000040103,0
1742,011000040104,0
1743,011000040105,0
1744,011000040201,0
1745,011000040202,0
1746,011000040203,0
1747,011000040204,0
1748,011000040205,0
1749,011000040206,0
1750,011000040207,0
1751,011000040208,0
1752,011000040302,0
1753,011000040303,0
1754,011000040304,0
1755,011000050101,0
1756,011000050102,0
1757,011000050103,0
1758,011000050104,0
1759,011000050105,0
1760,011000050106,0
1761,011000050107,0
1762,011000050201,0
1763,011000050202,0
1764,011000050203,0
1765,011000050204,0
1766,011000050301,0
1767,011000050302,0
1768,011000050303,0
1769,011000050304,0
1770,011000050305,0
1771,011000050306,0
1772,011000050401,0
1773,011000050402,0
1774,011000050503,0
1775,011000050504,0
1776,011000050505,0
1777,011000050506,0
1778,011000050601,0
1779,011000050602,0
1780,011000050603,0
1781,011000050604,0
1782,011000050701,0
1783,011000050702,0
1784,011000050703,0
1785,011000050801,0
1786,011000050802,0
1787,011000050803,0
1788,011000050901,0
1789,011000050902,0
1790,011000050903,0
1791,011000051001,0
1792,011000051002,0
1793,011000051003,0
1794,011000051101,0
1795,011000051102,0
1796,011000051103,0
1797,011000051104,0
1798,011000051105,0
1799,011000051201,0
1800,011000051202,0
1801,011000051203,0
1802,011000051204,0
1803,011000051205,0
1804,011000051206,0
1805,011000051207,0
1806,020200030102,<50
1807,020200030204,<50
1808,020200030205,<50
1809,020200030206,<50
1810,020200030402,<50
1811,020200030403,<50
1812,020200030406,<50
1813,020200030408,<50
1814,020200030507,<50
1815,020200030508,<50
1816,020200030801,<50
1817,020200030803,<50
1818,020200030804,<50
1819,020200031002,<50
1820,020200031004,<50
1821,020200031005,<50
1822,020200031101,<50
1823,020200031104,50-100
1824,020200040201,<50
1825,020200040202,<50
1826,020200040203,200-500
1827,020200040204,200-500
1828,020200040205,50-100
1829,020200040304,<50
1830,020200040306,<50
1831,020200040308,100-200
1832,020200040505,<50
1833,020200040604,<50
1834,020200040703,200-500
1835,020200040704,<50
1836,020200040705,200-500
1837,020200040706,50-100
1838,020200040707,<50
1839,020200040708,100-200
1840,020200040901,<50
1841,020200040903,<50
1842,020200040905,<50
1843,020200040908,<50
1844,020200041001,<50
1845,020200041002,<50
1846,020200041003,<50
1847,020200041005,<50
1848,020200041006,<50
1849,020200041101,<50
1850,020200050105,<50
1851,020200050201,<50
1852,020200050202,<50
1853,020200050203,<50
1854,020200050204,50-100
1855,020200050205,<50
1856,020200050305,<50
1857,020200050501,<50
1858,020200050502,<50
1859,020200050503,<50
1860,020200050504,50-100
1861,020200050505,<50
1862,020200050602,<50
1863,020200050605,<50
1864,020200050701,<50
1865,020200050702,<50
1866,020200060102,<50
1867,020200060204,<50
1868,020200060206,<50
1869,020200060403,<50
1870,020200060404,<50
1871,020200060405,<50
1872,020200060406,<50
1873,020200060407,50-100
1874,020200060501,<50
1875,020200060502,<50
1876,020200060503,<50
1877,020200060505,50-100
1878,020200060506,<50
1879,020200060607,<50
1880,020200060608,<50
1881,020200060802,<50
1882,020200060808,<50
1883,020200061001,<50
1884,020200061003,<50
1885,020200061004,<50
1886,020200061006,<50
1887,020200061101,50-100
1888,020200070201,<50
1889,020200070203,200-500
1890,020200070204,200-500
1891,020200070206,<50
1892,020200070207,500-1000
1893,020200070401,<50
1894,020200070502,<50
1895,020200080203,<50
1896,020200080205,<50
1897,020200080403,<50
1898,020301010202,<50
1899,020301050105,<50
1900,020301050107,100-200
1901,020301050109,<50
1902,020301050201,<50
1903,011000051301,0
1904,011000051302,0
1905,011000060101,0
1906,011000060102,0
1907,011000060103,0
1908,011000060201,0
1909,011000060202,0
1910,011000060301,0
1911,011000060302,0
1912,011000060303,0
1913,011000060401,0
1914,011000060402,0
1915,011000060403,0
1916,011000060404,0
1917,011000060405,0
1918,020200010101,0
1919,020200010102,0
1920,020200010103,0
1921,020200010104,0
1922,020200010105,0
1923,020200010106,0
1924,020200010107,0
1925,020200010201,0
1926,020200010202,0
1927,020200010203,0
1928,020200010204,0
1929,020200010205,0
1930,020200010301,0
1931,020200010302,0
1932,020200010303,0
1933,020200010304,0
1934,020200010305,0
1935,020200010306,0
1936,020200010401,0
1937,020200010402,0
1938,020200010403,0
1939,020200010404,0
1940,020200010405,0
1941,020200010406,0
1942,020200010407,0
1943,020200010408,0
1944,020200010501,0
1945,020200010502,0
1946,020200010503,0
1947,020200010504,0
1948,020200010505,0
1949,020200010506,0
1950,020200010507,0
1951,020200010508,0
1952,020200010509,0
1953,020200010601,0
1954,020200010602,0
1955,020200010603,0
1956,020200010604,0
1957,020200010605,0
1958,020200010606,0
1959,020200010607,0
1960,020200010608,0
1961,020200010701,0
1962,020200010702,0
1963,020200010703,0
1964,020200010704,0
1965,020200010705,0
1966,020200010706,0
1967,020200020101,0
1968,020200020102,0
1969,020200020103,0
1970,020200020104,0
1971,020200020105,0
1972,020200020201,0
1973,020200020202,0
1974,020200020203,0
1975,020200020204,0
1976,020200020205,0
1977,020200020301,0
1978,020200020302,0
1979,020200020303,0
1980,020200020304,0
1981,020200020305,0
1982,020200020306,0
1983,020200020307,0
1984,020200020401,0
1985,020200020402,0
1986,020200020403,0
1987,020200020404,0
1988,020200020405,0
1989,020200020501,0
1990,020200020502,0
1991,020200020503,0
1992,020200020504,0
1993,020200020505,0
1994,020200020506,0
1995,020200020601,0
1996,020200020602,0
1997,020200020603,0
1998,020200020604,0
1999,020200020605,0
2000,020200020606,0
2001,020200020701,0
2002,020200020702,0
2003,020200020703,0
2004,020200020704,0
2005,020200020705,0
2006,020200020706,0
2007,020200030101,0
2008,020200030103,0
2009,020200030201,0
2010,020200030202,0
2011,020200030203,0
2012,020200030301,0
2013,020200030302,0
2014,020200030303,0
2015,020200030401,0
2016,020200030404,0
2017,020200030405,0
2018,020200030407,0
2019,020200030501,0
2020,020200030502,0
2021,020200030503,0
2022,020200030504,0
2023,020200030505,0
2024,020200030506,0
2025,020200030601,0
2026,020200030602,0
2027,020200030603,0
2028,020200030604,0
2029,020200030605,0
2030,020200030701,0
2031,020200030702,0
2032,020200030703,0
2033,020200030704,0
2034,020200030802,0
2035,020200030901,0
2036,020200030902,0
2037,020200031001,0
2038,020200031003,0
2039,020200031006,0
2040,020200031102,0
2041,020200031103,0
2042,020200031105,0
2043,020200031106,0
2044,020200031107,0
2045,020200040101,0
2046,020200040102,0
2047,020200040103,0
2048,020200040104,0
2049,020200040105,0
2050,020200040301,0
2051,020200040302,0
2052,020200040303,0
2053,020200040305,0
2054,020200040307,0
2055,020200040309,0
2056,020200040310,0
2057,020200040311,0
2058,020200040401,0
2059,020200040402,0
2060,020200040403,0
2061,020200040404,0
2062,020200040405,0
2063,020200040406,0
2064,020200040407,0
2065,020200040501,0
2066,020200040502,0
2067,020200040503,0
2068,020200040504,0
2069,020200040506,0
2070,020200040507,0
2071,020200040601,0
2072,020200040602,0
2073,020200040603,0
2074,020200040701,0
2075,020200040702,0
2076,020200040709,0
2077,020200040801,0
2078,020200040802,0
2079,020200040803,0
2080,020200040804,0
2081,020200040805,0
2082,020200040806,0
2083,020200040807,0
2084,020200040808,0
2085,020200040902,0
2086,020200040904,0
2087,020200040906,0
2088,020200040907,0
2089,020200040909,0
2090,020200041004,0
2091,020200041102,0
2092,020200041103,0
2093,020200041104,0
2094,020200041105,0
2095,020200041106,0
2096,020200041107,0
2097,020200041108,0
2098,020200041109,0
2099,020200041110,0
2100,020200050101,0
2101,020200050102,0
2102,020200050103,0
2103,020200050104,0
2104,020200050301,0
2105,020200050302,0
2106,020200050303,0
2107,020200050304,0
2108,020200050401,0
2109,020200050402,0
2110,020200050403,0
2111,020200050404,0
2112,020200050405,0
2113,020200050601,0
2114,020200050603,0
2115,020200050604,0
2116,020200050703,0
2117,020200050704,0
2118,020200050705,0
2119,020200060101,0
2120,020200060103,0
2121,020200060104,0
2122,020200060201,0
2123,020200060202,0
2124,020200060203,0
2125,020200060205,0
2126,020200060301,0
2127,020200060302,0
2128,020200060303,0
2129,020200060304,0
2130,020200060305,0
2131,020200060401,0
2132,020200060402,0
2133,020200060504,0
2134,020200060601,0
2135,020200060602,0
2136,020200060603,0
2137,020200060604,0
2138,020200060605,0
2139,020200060606,0
2140,020200060609,0
2141,020200060701,0
2142,020200060702,0
2143,020200060703,0
2144,020200060801,0
2145,020200060803,0
2146,020200060804,0
2147,020200060805,0
2148,020200060806,0
2149,020200060807,0
2150,020200060901,0
2151,020200060902,0
2152,020200060903,0
2153,020200060904,0
2154,020200060905,0
2155,020200060906,0
2156,020200060907,0
2157,020200060908,0
2158,020200061002,0
2159,020200061005,0
2160,020200061102,0
2161,020200061103,0
2162,020200061104,0
2163,020200061105,0
2164,020200070101,0
2165,020200070102,0
2166,020200070103,0
2167,020200070104,0
2168,020200070202,0
2169,020200070205,0
2170,020200070301,0
2171,020200070302,0
2172,020200070303,0
2173,020200070304,0
2174,020200070402,0
2175,020200070403,0
2176,020200070404,0
2177,020200070405,0
2178,020200070406,0
2179,020200070407,0
2180,020200070501,0
2181,020200070503,0
2182,020200070504,0
2183,020200070505,0
2184,020200070601,0
2185,020200070602,0
2186,020200070603,0
2187,020200070604,0
2188,020200070605,0
2189,020200080101,0
2190,020200080102,0
2191,020200080103,0
2192,020200080104,0
2193,020200080105,0
2194,020200080106,0
2195,020200080201,0
2196,020200080202,0
2197,020200080204,0
2198,020200080206,0
2199,020200080301,0
2200,020200080302,0
2201,020200080303,0
2202,020200080304,0
2203,020200080305,0
2204,020200080306,0
2205,020200080401,0
2206,020200080402,0
2207,020200080404,0
2208,020200080405,0
2209,020200080406,0
2210,020200080501,0
2211,020200080502,0
2212,020200080503,0
2213,020200080504,0
2214,020200080505,0
2215,020301010101,0
2216,020301010102,0
2217,020301010103,0
2218,020301010104,0
2219,020301010105,0
2220,020301010201,0
2221,020301010203,0
2222,020301010204,0
2223,020301010205,0
2224,020301010206,0
2225,020301010301,0
2226,020301010302,0
2227,020301010303,0
2228,020301010304,0
2229,020301010305,0
2230,020301010306,0
2231,020301010307,0
2232,020301010401,0
2233,020301010402,0
2234,020301010403,0
2235,020301010404,0
2236,020301010405,0
2237,020301020101,0
2238,020301020102,0
2239,020301020103,0
2240,020301020104,0
2241,020301020105,0
2242,020301020201,0
2243,020301020202,0
2244,020301020203,0
2245,020301030101,0
2246,020301030102,0
2247,020301030103,0
2248,020301030201,0
2249,020301030202,0
2250,020301030203,0
2251,020301030204,0
2252,020301030205,0
2253,020301030301,0
2254,020301030302,0
2255,020301030303,0
2256,020301030401,0
2257,020301030402,0
2258,020301030403,0
2259,020301030404,0
2260,020301030501,0
2261,020301030502,0
2262,020301030503,0
2263,020301030601,0
2264,020301030602,0
2265,020301030603,0
2266,020301030604,0
2267,020301030605,0
2268,020301030606,0
2269,020301030701,0
2270,020301030702,0
2271,020301030703,0
2272,020301030801,0
2273,020301030802,0
2274,020301030803,0
2275,020301030804,0
2276,020301030805,0
